estacion,anio,semana,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR,WDR_E,WDR_N,WDR_NE,WDR_NO,WDR_O,WDR_S,WDR_SE,WDR_SO,ndvi_mediana
NE3,2021,2021-08-30,0.146,8.5,4.6,12.5,23.0,39.0,,726.0,0.0,56.5,2.6,0.0185,29.6,10.45,109.0,0.5595238095238095,0.005952380952380952,0.017857142857142856,0.005952380952380952,0.011904761904761904,0.02976190476190476,0.34523809523809523,0.011904761904761904,0.3119047582149505
NE3,2021,2021-09-06,0.242,8.3,5.8,13.3,28.8,28.0,,729.0,0.0,54.0,2.3,0.0,28.1,5.3,110.0,0.47619047619047616,0.005952380952380952,0.03571428571428571,0.06547619047619048,0.11904761904761904,0.03571428571428571,0.17857142857142858,0.017857142857142856,0.192756287753582
NE3,2021,2021-09-13,0.2225,8.5,5.8,13.8,26.75,16.0,,728.0,0.0,61.0,2.5,0.010499999999999999,28.2,5.300000000000001,114.0,0.43452380952380953,0.05357142857142857,0.023809523809523808,0.08928571428571429,0.03571428571428571,0.023809523809523808,0.27380952380952384,0.041666666666666664,0.2675709128379822
NE3,2021,2021-09-20,0.236,8.0,6.0,13.0,37.7,22.0,,731.0,0.0,57.0,2.5,0.008,25.8,6.1,121.0,0.34523809523809523,0.05357142857142857,0.041666666666666664,0.11904761904761904,0.03571428571428571,0.06547619047619048,0.27380952380952384,0.011904761904761904,0.1987402141094207
NE3,2021,2021-10-04,0.247,8.2,8.3,15.9,30.549999999999997,25.0,,731.0,0.0,58.0,2.9,0.0045000000000000005,24.95,2.8,130.0,0.2976190476190476,0.02976190476190476,0.017857142857142856,0.10714285714285714,0.13095238095238096,0.023809523809523808,0.3630952380952381,0.02976190476190476,0.4729189276695251
NE3,2021,2021-10-11,0.2305,8.5,5.6,13.4,24.35,30.0,,726.0,0.0,69.0,2.8,0.0015,25.6,5.2,131.0,0.25,0.08928571428571429,0.03571428571428571,0.17261904761904762,0.05357142857142857,0.041666666666666664,0.31547619047619047,0.02976190476190476,0.4335260093212127
NE3,2021,2021-11-08,0.274,9.1,9.55,17.8,19.45,29.0,,733.0,0.0,82.0,3.3,0.0,19.4,1.3,149.5,0.23214285714285715,0.05952380952380952,0.011904761904761904,0.1488095238095238,0.19047619047619047,0.041666666666666664,0.25595238095238093,0.05952380952380952,0.4399999976158142
NE3,2021,2021-11-15,0.262,8.8,9.1,17.25,17.3,34.5,,732.0,0.0,69.5,3.75,0.0,17.4,1.85,282.0,0.11904761904761904,0.023809523809523808,0.017857142857142856,0.35119047619047616,0.22023809523809523,0.023809523809523808,0.2261904761904762,0.017857142857142856,0.5335646867752075
NE3,2021,2021-11-22,0.243,8.3,8.4,16.1,22.6,30.0,,734.0,0.0,72.0,4.2,0.0,16.2,2.6,207.0,0.09523809523809523,0.09523809523809523,0.02976190476190476,0.19642857142857142,0.19642857142857142,0.047619047619047616,0.2857142857142857,0.011904761904761904,0.3773505985736847
NE3,2021,2021-11-29,0.306,9.2,9.6,17.9,17.3,32.5,,732.0,0.0,75.0,4.7,0.0,19.7,1.3,134.0,0.16071428571428573,0.047619047619047616,0.02976190476190476,0.19047619047619047,0.14285714285714285,0.02976190476190476,0.36904761904761907,0.023809523809523808,0.497048407793045
NE3,2021,2021-12-13,0.314,9.4,11.149999999999999,19.450000000000003,15.1,41.0,,731.5,0.0,73.0,4.2,0.0,19.1,2.25,185.0,0.23214285714285715,0.023809523809523808,0.017857142857142856,0.2619047619047619,0.20238095238095238,0.023809523809523808,0.2261904761904762,0.011904761904761904,0.1943110451102256
NE3,2021,2021-12-20,0.409,12.0,11.8,24.4,11.6,39.0,,730.0,0.0,75.0,4.4,0.0,16.4,1.6,277.0,0.1130952380952381,0.005952380952380952,0.03571428571428571,0.26785714285714285,0.27976190476190477,0.011904761904761904,0.25595238095238093,0.005952380952380952,0.4328358173370361
NE3,2021,2021-12-27,0.4225,9.149999999999999,12.3,21.9,18.25,53.5,,725.0,0.0,53.5,4.8,0.0,19.35,3.2,283.0,0.10119047619047619,0.011904761904761904,0.011904761904761904,0.3333333333333333,0.30952380952380953,0.02976190476190476,0.17261904761904762,0.005952380952380952,0.3907563090324402
NE3,2022,2022-01-03,0.4165,8.05,16.2,24.1,21.05,51.0,,731.0,0.0,53.0,5.95,0.0,12.8,2.55,265.5,0.14285714285714285,0.03571428571428571,0.011904761904761904,0.23214285714285715,0.25595238095238093,0.023809523809523808,0.24404761904761904,0.05357142857142857,0.352791354060173
NE3,2022,2022-01-10,0.3275,7.4,10.9,17.2,25.55,60.0,,736.0,0.0,42.0,4.8,0.0,12.8,4.0,292.0,0.07142857142857142,0.10119047619047619,0.02976190476190476,0.39285714285714285,0.17857142857142858,0.047619047619047616,0.16071428571428573,0.017857142857142856,0.3523086607456207
NE3,2022,2022-01-17,0.177,6.9,10.55,16.5,22.0,52.0,,733.5,0.0,62.0,2.3,0.001,8.3,3.05,288.0,0.125,0.06547619047619048,0.03571428571428571,0.42857142857142855,0.13690476190476192,0.011904761904761904,0.16666666666666666,0.011904761904761904,0.329131007194519
NE3,2022,2022-01-24,0.1625,7.6,9.95,17.200000000000003,17.6,18.0,,734.0,0.0,87.5,1.8,0.001,12.2,2.5,142.0,0.23214285714285715,0.017857142857142856,0.05952380952380952,0.2976190476190476,0.08928571428571429,0.02976190476190476,0.25595238095238093,0.005952380952380952,0.1845403909683227
NE3,2022,2022-02-07,0.157,7.1,9.1,15.6,31.55,23.0,,734.0,0.0,56.0,2.1,0.0,14.5,5.2,161.5,0.18452380952380953,0.08333333333333333,0.02976190476190476,0.20238095238095238,0.11904761904761904,0.011904761904761904,0.22023809523809523,0.017857142857142856,0.1673989817500114
NE3,2022,2022-02-14,0.129,7.1,9.4,15.5,29.6,29.0,,735.0,0.0,45.0,2.75,0.0,16.2,6.7,126.0,0.25,0.023809523809523808,0.017857142857142856,0.18452380952380953,0.16071428571428573,0.011904761904761904,0.3273809523809524,0.005952380952380952,0.1668268367648124
NE3,2022,2022-02-21,0.192,7.5,9.6,16.3,17.5,30.0,,732.0,0.0,72.0,3.0,0.0005,14.4,4.4,131.0,0.23214285714285715,0.05357142857142857,0.017857142857142856,0.125,0.07142857142857142,0.041666666666666664,0.4107142857142857,0.023809523809523808,-0.0195105317980051
NE3,2022,2022-02-28,0.2175,7.9,7.75,14.850000000000001,28.5,16.0,,732.0,0.0,64.5,2.7,0.021,19.4,5.35,114.0,0.43452380952380953,0.011904761904761904,0.017857142857142856,0.03571428571428571,0.08333333333333333,0.011904761904761904,0.38095238095238093,0.0,0.1374517381191253
NE3,2022,2022-03-07,0.2305,8.0,7.9,15.3,33.25,26.0,,730.0,0.0,47.0,2.4,0.001,16.2,9.4,131.5,0.24404761904761904,0.125,0.011904761904761904,0.17261904761904762,0.08333333333333333,0.02976190476190476,0.2857142857142857,0.0,0.1468541473150253
NE3,2022,2022-03-14,0.242,7.9,7.7,15.05,38.2,54.0,,732.0,0.0,29.0,2.5,0.132,21.299999999999997,8.75,133.5,0.22023809523809523,0.02976190476190476,0.023809523809523808,0.2261904761904762,0.1488095238095238,0.011904761904761904,0.3273809523809524,0.0,0.1389873698353767
