estacion,anio,semana,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR,WDR_E,WDR_N,WDR_NE,WDR_NO,WDR_O,WDR_S,WDR_SE,WDR_SO,ndvi_mediana
NE2,2022,2022-10-17,2.4050000000000002,7.449999999999999,14.15,21.5,19.0,50.0,20.0,716.6,0.0,66.5,4.3,0.001,20.45,7.15,148.0,0.1130952380952381,0.23809523809523808,0.023809523809523808,0.19047619047619047,0.017857142857142856,0.05357142857142857,0.35119047619047616,0.005952380952380952,0.0619388204067945
NE2,2022,2022-10-24,1.41,8.5,15.3,25.200000000000003,22.0,60.0,21.0,715.1,0.0,46.5,4.8,0.001,22.375,7.55,150.0,0.06547619047619048,0.22023809523809523,0.041666666666666664,0.10714285714285714,0.011904761904761904,0.09523809523809523,0.42857142857142855,0.0,0.0585500597953796
NE2,2022,2022-10-31,1.2,7.1,13.1,22.299999999999997,18.0,46.0,17.0,714.3499999999999,0.0,70.0,4.0,0.0,21.17,6.95,146.5,0.09523809523809523,0.2261904761904762,0.06547619047619048,0.10714285714285714,0.023809523809523808,0.06547619047619048,0.40476190476190477,0.0,0.0174119798466563
NE2,2022,2022-11-07,1.2,8.0,10.75,20.2,17.0,47.0,15.0,717.7,0.0,62.0,4.4,0.0,21.65,9.2,137.5,0.041666666666666664,0.15476190476190477,0.041666666666666664,0.005952380952380952,0.0,0.05952380952380952,0.6845238095238095,0.0,0.0356898382306098
NE2,2022,2022-11-14,0.575,5.9,12.8,18.65,21.0,33.0,9.0,724.05,0.0,77.0,2.0,0.0,10.3,9.4,218.0,0.05357142857142857,0.5714285714285714,0.023809523809523808,0.07142857142857142,0.017857142857142856,0.05952380952380952,0.17261904761904762,0.005952380952380952,0.0746092200279235
NE2,2022,2022-11-21,0.61,12.8,17.4,32.3,14.0,43.0,16.0,716.3499999999999,0.0,83.0,2.75,0.0,14.515,6.65,252.0,0.047619047619047616,0.3869047619047619,0.023809523809523808,0.16666666666666666,0.041666666666666664,0.08333333333333333,0.22023809523809523,0.011904761904761904,-0.0174165461212396
NE2,2022,2022-11-28,0.79,22.7,21.7,46.5,9.0,66.0,24.0,719.7,0.0,82.0,3.1,0.0,18.24,5.2,160.0,0.017857142857142856,0.19047619047619047,0.03571428571428571,0.14285714285714285,0.11904761904761904,0.14285714285714285,0.31547619047619047,0.02976190476190476,0.0473090521991252
NE2,2022,2022-12-05,0.835,19.4,21.85,45.55,10.0,79.0,31.0,715.8,0.0,76.0,3.9,0.0,21.075,5.55,139.5,0.1488095238095238,0.10119047619047619,0.13095238095238096,0.16666666666666666,0.023809523809523808,0.05357142857142857,0.3630952380952381,0.011904761904761904,0.0312301442027091
NE2,2022,2022-12-12,0.97,16.0,25.6,44.1,20.0,76.0,23.0,714.2,0.0,50.0,3.6,0.0,17.84,6.2,151.0,0.05952380952380952,0.27380952380952384,0.05952380952380952,0.1130952380952381,0.06547619047619048,0.041666666666666664,0.3630952380952381,0.005952380952380952,0.060081623494625
NE2,2022,2022-12-19,1.09,11.15,20.7,30.299999999999997,14.0,61.0,20.0,723.05,0.0,56.0,2.7,0.0,10.76,7.0,147.0,0.02976190476190476,0.2619047619047619,0.06547619047619048,0.18452380952380953,0.017857142857142856,0.02976190476190476,0.39285714285714285,0.017857142857142856,0.0579648148268461
NE2,2022,2022-12-26,1.47,20.2,34.2,57.6,12.0,95.5,26.0,714.45,0.0,41.0,3.7,0.0175,17.68,7.35,159.0,0.10119047619047619,0.03571428571428571,0.02976190476190476,0.3333333333333333,0.05952380952380952,0.07738095238095238,0.3333333333333333,0.017857142857142856,0.0458847396075725
NE2,2023,2023-01-02,1.22,13.5,26.9,41.7,17.0,84.0,23.0,717.8,0.0,44.0,3.9,0.001,20.74,8.649999999999999,156.5,0.047619047619047616,0.19642857142857142,0.047619047619047616,0.19047619047619047,0.047619047619047616,0.07142857142857142,0.35119047619047616,0.011904761904761904,0.049620933830738
NE2,2023,2023-01-09,1.37,15.7,33.3,51.8,19.0,83.5,23.0,719.25,0.0,38.0,3.9,0.001,18.77,6.8,151.0,0.02976190476190476,0.19047619047619047,0.047619047619047616,0.18452380952380953,0.05952380952380952,0.06547619047619048,0.40476190476190477,0.005952380952380952,0.0467744022607803
NE2,2023,2023-01-16,1.38,17.25,32.1,50.650000000000006,17.0,91.0,22.0,713.0,0.0,37.0,3.9,0.001,18.61,8.9,157.0,0.023809523809523808,0.2619047619047619,0.02976190476190476,0.17261904761904762,0.03571428571428571,0.08928571428571429,0.30952380952380953,0.011904761904761904,-0.0051102589350193
NE2,2023,2023-01-23,1.45,14.2,30.35,45.8,20.0,65.0,17.0,716.7,0.0,52.0,3.55,0.006,13.925,3.4,174.0,0.05952380952380952,0.26785714285714285,0.017857142857142856,0.19047619047619047,0.07142857142857142,0.09523809523809523,0.22023809523809523,0.011904761904761904,0.0418440103530883
NE2,2023,2023-01-30,1.38,16.3,20.1,36.6,11.0,56.0,15.0,721.3,0.0,73.0,3.0,0.0,11.29,5.2,154.5,0.041666666666666664,0.3273809523809524,0.05952380952380952,0.1130952380952381,0.06547619047619048,0.05952380952380952,0.30952380952380953,0.0,0.0498744957149028
NE2,2023,2023-02-06,1.36,9.1,21.9,31.4,22.0,61.0,13.0,717.8,0.0,37.0,3.8499999999999996,0.0,16.87,7.9,147.0,0.10179640718562874,0.2634730538922156,0.041916167664670656,0.12574850299401197,0.011976047904191617,0.05389221556886228,0.3772455089820359,0.011976047904191617,0.0342226456850767
NE2,2023,2023-02-13,1.75,12.8,26.9,41.2,23.0,67.0,17.5,716.45,0.0,28.0,3.6,0.0005,16.89,11.5,145.0,0.07738095238095238,0.26785714285714285,0.05357142857142857,0.17261904761904762,0.041666666666666664,0.05952380952380952,0.31547619047619047,0.005952380952380952,0.0407098531723022
NE2,2023,2023-02-20,1.74,12.7,23.7,37.2,15.0,84.0,21.0,713.5,0.0,50.0,3.8,0.0025,25.24,11.6,149.0,0.08928571428571429,0.06547619047619048,0.023809523809523808,0.20238095238095238,0.03571428571428571,0.047619047619047616,0.5119047619047619,0.017857142857142856,0.048150286078453
NE2,2023,2023-02-27,1.96,11.3,26.2,37.2,22.5,109.0,22.0,709.7,0.0,33.0,4.1,0.0,25.19,7.7,147.0,0.08333333333333333,0.14285714285714285,0.07142857142857142,0.17261904761904762,0.0,0.05952380952380952,0.42857142857142855,0.0,0.0507546979933977
NE2,2023,2023-03-06,1.97,11.8,19.8,33.2,16.0,82.5,26.0,713.0,0.0,57.0,3.6500000000000004,0.006,25.09,7.0,130.0,0.18452380952380953,0.10714285714285714,0.05357142857142857,0.047619047619047616,0.005952380952380952,0.05357142857142857,0.5357142857142857,0.005952380952380952,0.0379335470497608
NE2,2023,2023-03-13,1.86,8.25,16.15,24.75,24.0,47.0,12.0,717.9,0.0,71.0,2.6500000000000004,0.0,16.799999999999997,9.7,149.0,0.07142857142857142,0.25,0.017857142857142856,0.03571428571428571,0.0,0.17857142857142858,0.3869047619047619,0.0,-0.0292785512283444
NE2,2023,2023-03-20,0.0,9.3,18.4,28.1,20.0,79.0,20.0,711.9,0.0,56.0,3.8,0.003,24.18,7.4,144.0,0.13095238095238096,0.1130952380952381,0.06547619047619048,0.13690476190476192,0.011904761904761904,0.07142857142857142,0.4523809523809524,0.011904761904761904,0.0125487893819808
NE2,2023,2023-03-27,1.48,11.1,19.1,31.6,17.0,74.0,25.0,714.1,0.0,77.0,3.4,0.0035,22.17,7.0,141.0,0.14285714285714285,0.16666666666666666,0.047619047619047616,0.06547619047619048,0.041666666666666664,0.08333333333333333,0.43452380952380953,0.005952380952380952,
NE2,2023,2023-04-03,1.3050000000000002,4.85,13.75,18.049999999999997,20.0,50.0,12.0,717.4,0.0,73.0,3.0,0.008,19.7,7.45,141.0,0.09523809523809523,0.34523809523809523,0.07738095238095238,0.11904761904761904,0.0,0.08333333333333333,0.27380952380952384,0.0,-0.0273915259167552
NE2,2023,2023-04-10,1.3250000000000002,10.6,20.9,33.7,22.0,74.0,15.0,715.05,0.0,58.0,3.2,0.014,22.555,8.5,147.0,0.14285714285714285,0.09523809523809523,0.017857142857142856,0.10119047619047619,0.05952380952380952,0.09523809523809523,0.48214285714285715,0.0,
NE2,2023,2023-04-17,1.29,8.8,17.2,26.5,22.0,68.0,19.0,711.4,0.0,69.0,3.6,0.02,23.55,9.6,139.0,0.13095238095238096,0.14285714285714285,0.03571428571428571,0.03571428571428571,0.0,0.05357142857142857,0.5892857142857143,0.005952380952380952,0.0325963832437992
NE2,2023,2023-04-24,1.33,10.4,19.8,31.6,21.0,57.0,17.0,710.45,0.0,71.0,3.5,0.0,23.07,9.2,149.0,0.041666666666666664,0.19047619047619047,0.041666666666666664,0.06547619047619048,0.005952380952380952,0.07142857142857142,0.35714285714285715,0.0,0.0166015429422259
NE2,2023,2023-05-01,1.86,8.8,17.9,27.05,20.0,84.5,34.0,711.5,0.0,63.5,3.1,0.022,26.985,8.95,142.0,0.10119047619047619,0.017857142857142856,0.023809523809523808,0.02976190476190476,0.005952380952380952,0.06547619047619048,0.5416666666666666,0.0,
NE2,2023,2023-05-08,0.985,7.7,19.9,29.4,24.0,66.0,21.5,710.5,0.0,71.0,3.4,0.009000000000000001,24.26,8.3,143.0,0.10714285714285714,0.09523809523809523,0.10119047619047619,0.041666666666666664,0.023809523809523808,0.13690476190476192,0.4523809523809524,0.03571428571428571,0.0433797612786293
NE2,2023,2023-05-15,1.18,7.5,21.25,28.450000000000003,21.5,56.0,18.0,715.8,0.0,69.0,3.4,0.039,24.84,6.5,143.0,0.041666666666666664,0.18452380952380953,0.10714285714285714,0.16666666666666666,0.041666666666666664,0.05952380952380952,0.3869047619047619,0.011904761904761904,
NE2,2023,2023-05-22,1.42,10.7,16.7,28.35,24.0,61.0,17.0,713.5,0.0,65.0,3.5,0.013,26.32,10.9,138.0,0.15476190476190477,0.017857142857142856,0.03571428571428571,0.0,0.017857142857142856,0.047619047619047616,0.6964285714285714,0.0,0.0069749141111969
NE2,2023,2023-05-29,1.3,11.8,17.0,29.549999999999997,25.0,55.0,14.0,710.9,0.0,68.0,4.0,0.031,26.705,10.2,137.0,0.13690476190476192,0.06547619047619048,0.02976190476190476,0.05952380952380952,0.005952380952380952,0.017857142857142856,0.6309523809523809,0.005952380952380952,0.0566535964608192
NE2,2023,2023-06-05,1.35,9.75,16.4,26.9,26.0,63.0,23.0,711.1,0.0,61.0,2.2,0.014,29.03,6.6,138.0,0.11904761904761904,0.047619047619047616,0.047619047619047616,0.10119047619047619,0.0,0.03571428571428571,0.5595238095238095,0.0,0.0573606081306934
NE2,2023,2023-06-12,1.4,8.7,17.15,26.75,22.0,85.0,30.0,708.6,0.0,55.0,2.0,0.004,32.905,2.55,144.5,0.05952380952380952,0.011904761904761904,0.023809523809523808,0.08333333333333333,0.05357142857142857,0.041666666666666664,0.5119047619047619,0.09523809523809523,0.0633237808942794
NE2,2023,2023-06-19,1.31,8.5,17.3,26.8,44.0,76.0,27.0,710.0,0.0,39.0,1.7,0.0,33.74,8.5,133.0,0.16666666666666666,0.05357142857142857,0.07142857142857142,0.017857142857142856,0.005952380952380952,0.005952380952380952,0.6369047619047619,0.0,0.0504971966147422
NE2,2023,2023-06-26,1.29,11.5,12.8,25.2,27.5,58.0,14.0,712.6,0.0,52.0,1.8,0.0,30.47,11.8,131.0,0.17857142857142858,0.017857142857142856,0.023809523809523808,0.011904761904761904,0.0,0.017857142857142856,0.7380952380952381,0.005952380952380952,0.047856118530035
NE2,2023,2023-07-03,1.22,9.95,13.2,24.55,29.0,54.5,17.0,713.3,0.0,67.0,1.7,0.022,27.96,8.2,135.5,0.22023809523809523,0.011904761904761904,0.05357142857142857,0.023809523809523808,0.005952380952380952,0.06547619047619048,0.6011904761904762,0.017857142857142856,0.0229822658002376
NE2,2023,2023-07-10,1.27,10.45,14.25,25.85,30.0,68.5,23.0,712.4,0.0,52.0,1.8,0.0,31.58,10.75,128.5,0.27380952380952384,0.005952380952380952,0.03571428571428571,0.0,0.0,0.05952380952380952,0.625,0.0,0.0618742518126964
NE2,2023,2023-07-17,1.33,10.850000000000001,12.55,23.9,26.0,68.0,21.5,715.2,0.0,61.5,2.0,0.051500000000000004,31.21,10.0,125.0,0.22023809523809523,0.047619047619047616,0.05357142857142857,0.011904761904761904,0.0,0.03571428571428571,0.6309523809523809,0.0,0.0480137355625629
NE2,2023,2023-07-24,1.505,10.55,15.1,25.75,35.0,61.5,20.0,716.7,0.0,,4.2,0.0465,29.555,10.6,131.0,0.21428571428571427,0.0,0.011904761904761904,0.0,0.0,0.03571428571428571,0.7380952380952381,0.0,0.0465988405048847
NE2,2023,2023-07-31,1.5,12.1,13.5,25.7,30.0,52.0,17.0,714.5,0.0,,3.5,0.008,31.32,10.4,233.0,0.10714285714285714,0.011904761904761904,0.011904761904761904,0.2261904761904762,0.25,0.011904761904761904,0.34523809523809523,0.02976190476190476,0.0403412692248821
NE2,2023,2023-08-07,1.64,10.2,13.8,25.0,30.0,63.5,22.0,712.4,0.0,49.0,2.6,0.0,31.04,9.7,287.0,0.0,0.011904761904761904,0.0,0.36904761904761907,0.5595238095238095,0.0,0.0,0.047619047619047616,0.0392170473933219
NE2,2023,2023-08-14,1.69,11.1,12.6,24.1,28.0,64.0,22.0,714.1,0.0,42.0,2.6,0.001,31.0,9.5,284.0,0.0,0.005952380952380952,0.0,0.31547619047619047,0.5416666666666666,0.05952380952380952,0.011904761904761904,0.047619047619047616,0.0369327310472726
NE2,2023,2023-08-21,1.65,7.0,14.6,22.3,41.0,53.0,15.0,714.3,0.0,51.0,2.2,0.029,29.04,8.6,278.0,0.017857142857142856,0.005952380952380952,0.0,0.2976190476190476,0.31547619047619047,0.11904761904761904,0.11904761904761904,0.11904761904761904,0.0182489641010761
NE2,2023,2023-08-28,1.72,4.8,18.5,23.6,57.0,56.0,21.0,713.0,0.0,34.0,3.0,0.0155,31.72,7.2,238.0,0.05357142857142857,0.005952380952380952,0.023809523809523808,0.19642857142857142,0.27380952380952384,0.16071428571428573,0.19047619047619047,0.08928571428571429,0.0405854601413011
NE2,2023,2023-09-04,1.74,10.9,12.9,25.25,29.0,52.0,17.0,713.3,0.0,47.5,3.4,0.0145,31.41,9.75,285.0,0.0,0.0,0.0,0.35119047619047616,0.5595238095238095,0.041666666666666664,0.005952380952380952,0.041666666666666664,0.0351075194776058
NE2,2023,2023-09-11,1.78,8.7,14.1,23.2,36.0,53.0,11.0,714.05,0.0,52.5,3.0,0.01,29.73,8.7,280.0,0.011904761904761904,0.005952380952380952,0.017857142857142856,0.32142857142857145,0.39285714285714285,0.08928571428571429,0.05952380952380952,0.08928571428571429,0.0361292399466037
NE2,2023,2023-09-18,0.98,12.5,18.9,32.4,23.0,63.0,17.0,712.95,0.0,51.0,3.1,0.015,29.619999999999997,7.7,283.0,0.017857142857142856,0.011904761904761904,0.0,0.375,0.47023809523809523,0.05357142857142857,0.041666666666666664,0.02976190476190476,0.0452302601188421
NE2,2023,2023-09-25,0.835,12.1,18.4,31.6,23.0,57.0,13.0,714.6,0.0,55.0,3.4,0.005,28.365000000000002,7.45,286.5,0.023809523809523808,0.011904761904761904,0.0,0.39880952380952384,0.375,0.08333333333333333,0.041666666666666664,0.05357142857142857,0.0434285849332809
NE2,2023,2023-10-02,1.25,7.6,13.8,23.45,24.0,49.0,12.0,715.5,0.0,69.5,2.2,0.0015,25.115,7.4,249.5,0.08928571428571429,0.017857142857142856,0.023809523809523808,0.31547619047619047,0.17261904761904762,0.13690476190476192,0.18452380952380953,0.05952380952380952,
NE2,2023,2023-10-09,1.53,12.8,22.5,36.0,20.0,73.0,18.0,711.6,0.0,75.0,2.3,0.001,21.16,5.3,250.0,0.05357142857142857,0.017857142857142856,0.017857142857142856,0.35714285714285715,0.13095238095238096,0.17857142857142858,0.16666666666666666,0.06547619047619048,0.0323029998689889
NE2,2023,2023-10-16,1.76,15.4,30.049999999999997,48.8,23.5,96.5,27.0,715.5,0.0,49.0,3.9,0.002,22.85,6.15,271.5,0.07142857142857142,0.0,0.0,0.4107142857142857,0.125,0.09523809523809523,0.24404761904761904,0.05357142857142857,0.0479580238461494
NE2,2023,2023-10-23,1.59,13.8,16.3,33.25,18.0,71.5,20.0,712.1500000000001,0.0,67.5,2.2,0.01,25.92,5.4,301.0,0.07142857142857142,0.005952380952380952,0.03571428571428571,0.6071428571428571,0.20833333333333334,0.005952380952380952,0.05357142857142857,0.005952380952380952,-0.043954525142908
NE2,2023,2023-10-30,1.9,12.5,21.85,34.4,25.0,63.0,16.0,722.2,0.0,56.0,3.5,0.008,15.920000000000002,7.95,168.5,0.09580838323353294,0.0,0.005988023952095809,0.31736526946107785,0.0718562874251497,0.24550898203592814,0.19760479041916168,0.059880239520958084,0.0647769048810005
NE2,2023,2023-11-06,1.8,9.2,15.95,23.0,17.0,45.5,13.0,715.5,0.0,77.0,2.7,0.0,19.45,6.55,161.0,0.041666666666666664,0.005952380952380952,0.011904761904761904,0.21428571428571427,0.08928571428571429,0.22023809523809523,0.36904761904761907,0.047619047619047616,
NE2,2023,2023-11-13,1.95,11.45,21.15,34.5,21.0,79.0,23.0,718.3,0.0,76.0,3.0,0.0,18.585,6.9,209.5,0.07738095238095238,0.023809523809523808,0.0,0.38095238095238093,0.05357142857142857,0.08928571428571429,0.3333333333333333,0.041666666666666664,-0.0102415275759994
NE2,2023,2023-11-20,1.935,12.55,18.9,32.400000000000006,24.0,60.5,14.0,717.3,0.0,66.5,3.0,0.0,16.945,7.5,169.0,0.05952380952380952,0.017857142857142856,0.011904761904761904,0.27976190476190477,0.07142857142857142,0.26785714285714285,0.26785714285714285,0.023809523809523808,0.0106608364731073
NE2,2023,2023-11-27,2.24,25.5,24.0,48.6,15.0,79.0,23.5,717.5,0.0,82.0,3.4,0.0,14.43,5.1,245.0,0.11904761904761904,0.02976190476190476,0.0,0.38095238095238093,0.08333333333333333,0.11904761904761904,0.19047619047619047,0.07142857142857142,0.0618706438690424
NE2,2023,2023-12-04,2.23,24.95,27.15,55.75,18.0,88.0,22.0,720.05,0.0,66.0,3.3,0.0,17.5,6.6,183.0,0.14285714285714285,0.0,0.005952380952380952,0.2857142857142857,0.16071428571428573,0.16666666666666666,0.19047619047619047,0.041666666666666664,0.0682526640594005
NE2,2023,2023-12-11,2.3,26.65,25.9,53.05,17.0,71.5,20.0,720.8499999999999,0.0,67.5,3.95,0.0,16.285,6.15,264.0,0.08928571428571429,0.011904761904761904,0.0,0.3273809523809524,0.18452380952380953,0.14285714285714285,0.21428571428571427,0.02976190476190476,0.0488309040665626
NE2,2023,2023-12-18,2.21,23.85,26.65,49.05,16.0,91.5,24.0,718.5,0.0,70.5,3.8,0.0,17.35,5.9,239.0,0.11904761904761904,0.017857142857142856,0.0,0.31547619047619047,0.15476190476190477,0.13690476190476192,0.20833333333333334,0.047619047619047616,0.0409926027059555
NE2,2023,2023-12-25,2.25,18.2,23.6,42.65,22.0,84.0,27.0,718.05,0.0,55.5,4.2,0.0,14.6,6.55,264.5,0.17857142857142858,0.011904761904761904,0.0,0.42857142857142855,0.08928571428571429,0.047619047619047616,0.19642857142857142,0.047619047619047616,0.0634508430957794
NE2,2024,2024-01-01,2.205,11.649999999999999,19.65,32.7,21.0,61.0,18.0,716.9,0.0,67.0,4.3,0.0,14.535,7.4,183.0,0.10714285714285714,0.005952380952380952,0.005952380952380952,0.30357142857142855,0.10714285714285714,0.13690476190476192,0.2916666666666667,0.041666666666666664,-0.0264877881854772
NE2,2024,2024-01-08,2.625,27.1,30.35,58.0,22.0,150.0,30.0,712.55,0.0,36.0,4.5,0.0005,16.07,7.15,199.5,0.13095238095238096,0.017857142857142856,0.03571428571428571,0.3630952380952381,0.05952380952380952,0.1488095238095238,0.18452380952380953,0.05952380952380952,0.0727420896291732
NE2,2024,2024-01-15,2.54,16.9,20.8,38.9,21.0,63.0,22.0,721.3499999999999,0.0,55.5,4.4,0.0,7.63,7.95,256.5,0.10714285714285714,0.011904761904761904,0.03571428571428571,0.375,0.13095238095238096,0.14285714285714285,0.15476190476190477,0.041666666666666664,0.0531907863914966
NE2,2024,2024-01-22,2.48,15.850000000000001,21.35,38.95,24.0,64.0,15.5,715.05,0.0,64.5,4.3,0.0005,18.22,6.75,171.5,0.09523809523809523,0.0,0.017857142857142856,0.2976190476190476,0.07738095238095238,0.2261904761904762,0.23214285714285715,0.05357142857142857,
NE2,2024,2024-01-29,2.58,16.7,27.1,44.1,23.0,78.0,18.0,717.25,0.0,47.0,4.3,0.0005,19.88,7.1,266.0,0.17857142857142858,0.0,0.005952380952380952,0.3333333333333333,0.18452380952380953,0.08928571428571429,0.1488095238095238,0.05357142857142857,0.0568656176328659
NE2,2024,2024-02-05,2.885,12.7,26.65,39.05,29.0,57.0,21.0,712.95,0.0,45.5,4.2,0.002,19.884999999999998,7.35,266.0,0.11904761904761904,0.023809523809523808,0.011904761904761904,0.38095238095238093,0.11904761904761904,0.19047619047619047,0.13690476190476192,0.017857142857142856,0.0518399439752101
NE2,2024,2024-02-12,2.81,11.7,22.1,32.4,24.0,56.0,16.0,718.4,0.0,68.0,3.5,0.0,15.1,7.1,166.0,0.07738095238095238,0.047619047619047616,0.017857142857142856,0.25595238095238093,0.05357142857142857,0.17261904761904762,0.32142857142857145,0.047619047619047616,0.0268758321180939
NE2,2024,2024-02-19,3.0,15.55,29.1,46.3,23.0,106.5,25.0,718.1,0.0,45.0,4.5,0.0,20.99,7.3,276.0,0.15476190476190477,0.017857142857142856,0.023809523809523808,0.4166666666666667,0.13690476190476192,0.05357142857142857,0.14285714285714285,0.047619047619047616,0.0477301105856895
NE2,2024,2024-02-26,2.91,10.55,25.7,38.1,22.0,99.0,25.0,714.5,0.0,38.0,4.0,0.0,22.95,8.0,237.0,0.06547619047619048,0.011904761904761904,0.005952380952380952,0.30952380952380953,0.17261904761904762,0.16071428571428573,0.2261904761904762,0.041666666666666664,0.0585751421749591
NE2,2024,2024-03-04,2.67,9.5,17.8,28.15,23.0,87.0,26.5,710.5,0.0,45.5,3.8,0.0035,21.685000000000002,8.9,291.0,0.023809523809523808,0.02976190476190476,0.0,0.4642857142857143,0.13095238095238096,0.13690476190476192,0.14285714285714285,0.07142857142857142,0.0442027673125267
NE2,2024,2024-03-11,2.96,11.8,19.4,33.5,21.0,67.5,18.0,711.2,0.0,65.0,3.7,0.0,22.875,7.5,281.0,0.03571428571428571,0.0,0.005952380952380952,0.3630952380952381,0.30357142857142855,0.125,0.08928571428571429,0.047619047619047616,
NE2,2024,2024-03-18,3.1,10.75,18.35,30.0,23.0,53.0,15.0,714.05,0.0,73.5,3.2,0.0035,17.97,8.7,289.0,0.07738095238095238,0.0,0.005952380952380952,0.48214285714285715,0.10119047619047619,0.17261904761904762,0.11904761904761904,0.041666666666666664,0.0673457235097885
NE2,2024,2024-03-25,3.18,6.7,16.4,23.4,31.0,64.0,16.0,712.0,0.0,40.0,4.3,0.0225,22.52,9.5,295.5,0.05357142857142857,0.023809523809523808,0.0,0.5238095238095238,0.17261904761904762,0.07738095238095238,0.1130952380952381,0.03571428571428571,0.064026340842247
NE2,2024,2024-04-01,3.25,7.6,20.7,29.0,28.0,68.0,17.0,712.1500000000001,0.0,31.0,3.9,0.1215,25.67,8.1,275.0,0.02976190476190476,0.005952380952380952,0.005952380952380952,0.40476190476190477,0.14285714285714285,0.2261904761904762,0.125,0.05357142857142857,0.0673105120658874
NE2,2024,2024-04-08,3.27,8.75,19.8,29.6,29.0,70.0,22.0,714.8,0.0,39.0,4.6,0.024,25.42,7.7,271.0,0.10714285714285714,0.005952380952380952,0.005952380952380952,0.34523809523809523,0.2261904761904762,0.041666666666666664,0.22023809523809523,0.023809523809523808,0.0210799570195376
NE2,2024,2024-04-15,3.23,9.7,16.799999999999997,29.2,17.0,67.0,26.5,711.6500000000001,0.0,69.0,2.9,0.009,24.88,8.75,282.0,0.006024096385542169,0.018072289156626505,0.024096385542168676,0.43373493975903615,0.1686746987951807,0.19879518072289157,0.060240963855421686,0.09036144578313253,
NE2,2024,2024-04-22,3.31,15.1,17.9,34.8,12.0,66.0,19.0,714.6,0.0,74.0,2.6,0.0,22.48,8.3,301.0,0.005952380952380952,0.017857142857142856,0.0,0.39880952380952384,0.20833333333333334,0.011904761904761904,0.023809523809523808,0.017857142857142856,0.0175974434241652
NE2,2024,2024-04-29,3.6100000000000003,5.6,14.8,21.5,15.0,73.5,30.0,708.25,0.0,62.5,2.6,0.044,28.39,10.9,296.0,0.0,0.005952380952380952,0.0,0.5238095238095238,0.2976190476190476,0.041666666666666664,0.017857142857142856,0.05357142857142857,-0.0080715455114841
NE2,2024,2024-05-06,4.215,5.7,17.75,24.6,15.0,90.0,32.0,706.7,0.0,55.0,2.5,0.0315,30.08,8.9,293.5,0.03571428571428571,0.023809523809523808,0.0,0.4880952380952381,0.27976190476190477,0.05357142857142857,0.05357142857142857,0.06547619047619048,0.0581414066255092
NE2,2024,2024-05-13,4.34,4.45,16.85,22.25,19.0,75.0,32.0,709.0,0.0,52.0,2.5,0.035500000000000004,29.689999999999998,9.3,292.0,0.02976190476190476,0.011904761904761904,0.0,0.47619047619047616,0.25595238095238093,0.1130952380952381,0.06547619047619048,0.047619047619047616,0.0534538738429546
NE2,2024,2024-05-20,4.675,4.8,16.700000000000003,23.4,16.0,97.5,42.0,707.8,0.0,53.0,2.6,0.0,31.195,9.6,297.0,0.0,0.0,0.005952380952380952,0.40476190476190477,0.1488095238095238,0.023809523809523808,0.011904761904761904,0.06547619047619048,0.0476190485060215
NE2,2024,2024-05-27,2.815,3.9,16.4,22.5,9.0,88.0,32.0,711.0,0.0,55.0,2.1,0.041,30.17,10.5,298.0,0.017857142857142856,0.005952380952380952,0.005952380952380952,0.49404761904761907,0.3273809523809524,0.005952380952380952,0.011904761904761904,0.03571428571428571,0.0077744169393554
NE2,2024,2024-06-03,4.17,5.1,17.7,24.7,18.0,84.0,29.0,709.45,0.0,48.0,2.0,0.034,30.445,7.85,294.0,0.023809523809523808,0.03571428571428571,0.023809523809523808,0.5059523809523809,0.19642857142857142,0.07738095238095238,0.09523809523809523,0.041666666666666664,0.0635917410254478
NE2,2024,2024-06-10,6.73,7.7,14.8,24.45,12.0,53.5,19.0,711.05,0.0,49.0,2.1,0.103,31.67,8.6,290.5,0.0,0.005952380952380952,0.005952380952380952,0.4523809523809524,0.36904761904761907,0.023809523809523808,0.011904761904761904,0.07142857142857142,0.0538595542311668
NE2,2024,2024-06-17,,6.5,10.3,18.4,7.0,25.0,9.0,701.4,0.0,76.0,2.1,0.095,26.91,3.5,272.0,0.06547619047619048,0.023809523809523808,0.03571428571428571,0.27976190476190477,0.2916666666666667,0.07142857142857142,0.13095238095238096,0.09523809523809523,0.0555519461631774
NE2,2024,2024-06-24,,12.3,12.4,26.25,6.0,50.0,12.0,711.7,0.0,68.5,2.2,0.043,27.25,2.45,294.0,0.06547619047619048,0.02976190476190476,0.041666666666666664,0.5,0.26785714285714285,0.023809523809523808,0.03571428571428571,0.03571428571428571,0.0645450204610824
NE2,2024,2024-07-01,,14.0,11.350000000000001,27.8,6.0,66.0,18.0,713.3,0.0,63.0,2.3,0.033,28.130000000000003,8.2,285.0,0.02976190476190476,0.011904761904761904,0.005952380952380952,0.34523809523809523,0.36904761904761907,0.07142857142857142,0.07142857142857142,0.08333333333333333,0.0576928351074457
NE2,2024,2024-07-08,,11.6,14.05,27.049999999999997,10.0,51.5,17.5,714.8,0.0,65.5,2.2,0.0,27.04,8.7,282.5,0.005952380952380952,0.0,0.0,0.25595238095238093,0.24404761904761904,0.07738095238095238,0.06547619047619048,0.05357142857142857,
