anio,date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR,WDR_E,WDR_N,WDR_NE,WDR_NO,WDR_O,WDR_S,WDR_SE,WDR_SO
2025,2025-04-04 00:00:00,0.453,7.8,10.7,14.1,33.5,42.0,,721.0,0.0,74.0,3.4,,25.1,9.0,140.0,0,0,0,0,0,0,1,0
2025,2025-04-04 01:00:00,0.466,8.0,8.0,11.5,36.3,32.0,,721.0,0.0,79.0,3.4,,24.0,6.3,133.0,0,0,0,0,0,0,1,0
2025,2025-04-04 02:00:00,0.47,8.0,10.3,13.9,28.9,37.0,,721.0,0.0,84.0,3.4,,22.9,1.6,127.0,0,0,0,0,0,0,1,0
2025,2025-04-04 03:00:00,0.484,7.9,8.3,11.7,26.3,41.0,,721.0,0.0,86.0,3.2,,22.0,1.3,262.0,0,0,0,0,1,0,0,0
2025,2025-04-04 04:00:00,0.489,8.1,8.7,12.2,19.2,34.0,,721.0,0.0,88.0,3.2,,21.1,1.1,290.0,0,0,0,0,1,0,0,0
2025,2025-04-04 05:00:00,0.495,8.1,9.2,12.8,17.8,28.0,,722.0,0.0,91.0,3.1,,20.2,1.2,286.0,0,0,0,0,1,0,0,0
2025,2025-04-04 06:00:00,0.51,8.1,9.2,12.8,14.9,33.0,,722.0,0.0,92.0,3.2,,19.8,1.1,292.0,0,0,0,0,1,0,0,0
2025,2025-04-04 07:00:00,0.516,8.3,10.5,14.3,13.5,33.0,,723.0,0.0,93.0,3.2,,19.4,1.1,328.0,0,0,0,1,0,0,0,0
2025,2025-04-04 08:00:00,0.644,23.1,15.8,34.4,14.8,28.0,,724.0,0.0,88.0,3.4,,21.8,1.2,323.0,0,0,0,1,0,0,0,0
2025,2025-04-04 09:00:00,0.603,14.0,18.3,27.9,24.4,60.0,,724.0,0.0,70.0,3.6,,26.4,1.8,139.0,0,0,0,0,0,0,1,0
2025,2025-04-04 10:00:00,0.569,11.6,16.0,23.2,33.8,71.0,,724.0,0.0,57.0,4.8,,28.6,2.5,130.0,0,0,0,0,0,0,1,0
2025,2025-04-04 11:00:00,0.573,10.2,16.7,22.4,51.6,92.0,,724.0,0.0,34.0,6.2,,33.0,4.0,110.0,1,0,0,0,0,0,0,0
2025,2025-04-04 12:00:00,0.554,8.7,15.9,20.2,78.6,82.0,,723.0,0.0,31.0,8.2,,33.8,8.5,121.0,0,0,0,0,0,0,1,0
2025,2025-04-04 13:00:00,0.576,8.0,12.3,15.9,89.3,90.0,,722.0,0.0,16.0,7.6,,36.5,9.2,108.0,1,0,0,0,0,0,0,0
2025,2025-04-04 14:00:00,0.539,8.4,9.2,13.1,80.4,75.0,,722.0,0.0,9.0,4.7,,38.3,8.2,98.0,1,0,0,0,0,0,0,0
2025,2025-04-04 15:00:00,0.515,8.3,9.3,13.2,71.4,43.0,,721.0,0.0,12.0,4.6,,38.8,11.7,105.0,1,0,0,0,0,0,0,0
2025,2025-04-04 16:00:00,0.512,8.6,9.4,13.5,69.7,44.0,,720.0,0.0,13.0,4.5,,38.7,11.9,94.0,1,0,0,0,0,0,0,0
2025,2025-04-04 17:00:00,0.523,8.7,11.0,15.3,62.7,52.0,,719.0,0.0,16.0,4.1,,38.4,16.0,94.0,1,0,0,0,0,0,0,0
2025,2025-04-04 18:00:00,0.509,8.4,11.9,15.8,58.3,67.0,,719.0,0.0,21.0,4.2,,37.0,15.1,86.0,1,0,0,0,0,0,0,0
2025,2025-04-04 19:00:00,0.522,8.2,13.2,17.0,54.3,74.0,,719.0,0.0,24.0,3.9,,35.3,14.4,90.0,1,0,0,0,0,0,0,0
2025,2025-04-04 20:00:00,0.486,7.7,11.5,14.8,42.1,88.0,,720.0,0.0,42.0,3.9,,32.5,14.3,120.0,0,0,0,0,0,0,1,0
2025,2025-04-04 21:00:00,0.506,7.9,11.7,15.1,34.8,57.0,,721.0,0.0,53.0,3.7,,30.0,10.0,108.0,1,0,0,0,0,0,0,0
2025,2025-04-04 22:00:00,0.487,7.8,8.7,12.0,36.0,56.0,,722.0,0.0,59.0,3.5,,28.3,5.1,131.0,0,0,0,0,0,0,1,0
2025,2025-04-04 23:00:00,0.479,7.8,8.7,12.1,34.9,41.0,,722.0,0.0,68.0,3.4,,26.6,8.4,128.0,0,0,0,0,0,0,1,0
2025,2025-04-05 00:00:00,0.493,7.9,10.2,13.7,30.7,39.0,,722.0,0.0,74.0,,0.0,25.2,2.0,123.0,0,0,0,0,0,0,1,0
2025,2025-04-05 01:00:00,0.504,7.9,11.6,15.0,29.8,41.0,,722.0,0.0,78.0,,0.0,24.3,4.4,108.0,1,0,0,0,0,0,0,0
2025,2025-04-05 02:00:00,0.482,8.0,9.2,12.7,29.7,42.0,,722.0,0.0,83.0,,0.0,23.2,2.5,142.0,0,0,0,0,0,0,1,0
2025,2025-04-05 03:00:00,0.486,9.2,11.8,16.5,23.1,37.0,,722.0,0.0,86.0,,0.0,22.2,1.1,309.0,0,0,0,1,0,0,0,0
2025,2025-04-05 04:00:00,0.512,8.8,13.8,18.1,22.4,39.0,,723.0,0.0,82.0,,0.0,23.3,3.4,329.0,0,0,0,1,0,0,0,0
2025,2025-04-05 05:00:00,0.521,8.1,12.9,16.6,24.8,50.0,,723.0,0.0,70.0,,0.0,24.0,7.8,314.0,0,0,0,1,0,0,0,0
2025,2025-04-05 06:00:00,0.51,8.8,11.2,15.6,29.2,48.0,,724.0,0.0,66.0,,0.0,21.9,17.9,324.0,0,0,0,1,0,0,0,0
2025,2025-04-05 07:00:00,0.537,9.5,11.0,16.0,30.9,76.0,,725.0,0.0,64.0,,0.011,20.2,17.4,335.0,0,0,0,1,0,0,0,0
2025,2025-04-05 08:00:00,0.528,10.1,11.6,17.2,33.1,59.0,,726.0,0.0,61.0,,0.144,20.1,16.8,334.0,0,0,0,1,0,0,0,0
2025,2025-04-05 09:00:00,0.521,9.9,10.1,15.5,37.9,53.0,,726.0,0.0,56.0,,0.339,21.0,21.3,334.0,0,0,0,1,0,0,0,0
2025,2025-04-05 10:00:00,,,,,,,,,,,,0.0,,,,0,0,0,0,0,0,0,0
2025,2025-04-05 11:00:00,0.504,9.3,9.8,14.6,45.7,75.0,,726.0,0.0,45.0,,0.696,23.5,20.1,342.0,0,1,0,0,0,0,0,0
2025,2025-04-05 12:00:00,0.507,9.3,9.8,14.6,48.9,58.0,,726.0,0.0,40.0,,0.742,24.9,17.6,345.0,0,1,0,0,0,0,0,0
2025,2025-04-05 13:00:00,0.506,9.4,10.0,15.0,52.2,51.0,,725.0,0.0,38.0,,0.744,25.9,15.6,346.0,0,1,0,0,0,0,0,0
2025,2025-04-05 14:00:00,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
2025,2025-04-05 15:00:00,0.505,8.5,9.0,13.0,58.7,36.0,,724.0,0.0,35.0,,0.764,29.1,5.8,22.0,0,1,0,0,0,0,0,0
2025,2025-04-05 16:00:00,0.511,8.6,9.1,13.2,60.1,36.0,,723.0,0.0,33.0,,0.605,29.5,6.6,54.0,0,0,1,0,0,0,0,0
2025,2025-04-05 17:00:00,0.513,9.1,10.0,14.6,55.8,40.0,,724.0,0.0,30.0,,0.451,29.5,11.9,348.0,0,1,0,0,0,0,0,0
2025,2025-04-05 18:00:00,0.522,8.7,10.6,14.9,54.6,34.0,,724.0,0.0,30.0,,0.199,28.2,9.3,3.0,0,1,0,0,0,0,0,0
2025,2025-04-05 19:00:00,0.527,8.5,10.0,14.0,56.0,32.0,,726.0,0.0,33.0,,0.031,26.3,11.6,2.0,0,1,0,0,0,0,0,0
2025,2025-04-05 20:00:00,0.503,8.6,10.5,14.7,55.2,38.0,,727.0,0.0,36.0,,0.0,24.8,14.1,357.0,0,1,0,0,0,0,0,0
2025,2025-04-05 21:00:00,0.521,8.7,9.3,13.5,53.9,46.0,,728.0,0.0,37.0,,0.0,23.6,19.6,355.0,0,1,0,0,0,0,0,0
2025,2025-04-05 22:00:00,0.537,8.6,9.7,13.8,51.3,59.0,,729.0,0.0,39.0,,0.0,22.6,19.8,354.0,0,1,0,0,0,0,0,0
2025,2025-04-05 23:00:00,0.537,8.9,10.2,14.7,47.4,64.0,,730.0,0.0,41.0,,0.0,21.1,22.7,348.0,0,1,0,0,0,0,0,0
2025,2025-04-06 00:00:00,0.528,8.6,9.8,14.0,45.5,80.0,,730.0,0.0,44.0,2.8,,19.8,22.3,348.0,0,1,0,0,0,0,0,0
2025,2025-04-06 01:00:00,0.539,8.8,10.1,14.4,46.2,69.0,,731.0,0.0,45.0,3.4,,18.7,24.9,347.0,0,1,0,0,0,0,0,0
2025,2025-04-06 02:00:00,0.521,8.6,9.9,14.0,46.4,98.0,,731.0,0.0,48.0,2.9,,17.4,24.4,348.0,0,1,0,0,0,0,0,0
2025,2025-04-06 03:00:00,0.533,8.4,9.8,13.7,41.4,79.0,,731.0,0.0,52.0,3.2,,16.0,23.0,346.0,0,1,0,0,0,0,0,0
2025,2025-04-06 04:00:00,0.553,8.6,9.3,13.3,35.3,39.0,,732.0,0.0,54.0,,0.0,14.5,22.8,341.0,0,1,0,0,0,0,0,0
2025,2025-04-06 05:00:00,0.55,9.0,9.9,14.5,31.6,42.0,,732.0,0.0,55.0,,0.0,13.5,23.5,347.0,0,1,0,0,0,0,0,0
2025,2025-04-06 06:00:00,0.56,9.0,10.6,15.1,29.8,28.0,,732.0,0.0,55.0,,0.0,12.8,23.9,349.0,0,1,0,0,0,0,0,0
2025,2025-04-06 07:00:00,0.559,9.3,11.0,15.7,31.2,33.0,,733.0,0.0,54.0,,0.009,12.0,23.3,349.0,0,1,0,0,0,0,0,0
2025,2025-04-06 08:00:00,0.563,9.3,10.3,15.1,34.9,28.0,,734.0,0.0,51.0,,0.084,11.7,23.6,350.0,0,1,0,0,0,0,0,0
2025,2025-04-06 09:00:00,0.568,9.6,9.8,14.9,36.8,15.0,,734.0,0.0,48.0,,0.245,12.3,20.5,348.0,0,1,0,0,0,0,0,0
2025,2025-04-06 10:00:00,0.56,9.2,8.9,13.6,39.8,17.0,,735.0,0.0,45.0,,0.386,12.8,20.6,350.0,0,1,0,0,0,0,0,0
2025,2025-04-06 11:00:00,0.564,9.4,8.7,13.7,42.5,12.0,,735.0,0.0,42.0,,0.584,13.6,20.4,353.0,0,1,0,0,0,0,0,0
2025,2025-04-06 12:00:00,0.56,9.0,8.7,13.2,45.5,15.0,,734.0,0.0,38.0,,0.797,15.5,17.8,344.0,0,1,0,0,0,0,0,0
2025,2025-04-06 13:00:00,0.549,9.0,8.5,13.0,46.4,13.0,,733.0,0.0,36.0,,0.907,17.0,18.7,336.0,0,0,0,1,0,0,0,0
2025,2025-04-06 14:00:00,0.547,8.9,8.7,13.1,47.2,13.0,,732.0,0.0,35.0,,0.708,17.8,17.6,329.0,0,0,0,1,0,0,0,0
2025,2025-04-06 15:00:00,0.545,8.9,8.9,13.2,48.8,8.0,,731.0,0.0,33.0,,0.415,18.2,14.9,325.0,0,0,0,1,0,0,0,0
2025,2025-04-06 16:00:00,0.552,8.6,9.0,13.1,49.4,11.0,,731.0,0.0,32.0,,0.24,19.1,12.5,320.0,0,0,0,1,0,0,0,0
2025,2025-04-06 17:00:00,,,,,,,,,,,,0.0,,,,0,0,0,0,0,0,0,0
2025,2025-04-06 18:00:00,,,,,,,,,,,,0.0,,,,0,0,0,0,0,0,0,0
2025,2025-04-06 19:00:00,0.573,8.7,10.2,14.4,49.9,14.0,,731.0,0.0,29.0,,0.021,19.2,8.3,6.0,0,1,0,0,0,0,0,0
2025,2025-04-06 20:00:00,0.561,8.6,10.0,14.1,51.4,16.0,,732.0,0.0,30.0,,0.0,18.0,6.6,5.0,0,1,0,0,0,0,0,0
2025,2025-04-06 21:00:00,0.566,8.4,10.7,14.5,52.7,8.0,,733.0,0.0,30.0,,0.0,17.2,8.9,353.0,0,1,0,0,0,0,0,0
2025,2025-04-06 22:00:00,0.579,8.5,13.9,17.9,52.1,11.0,,734.0,0.0,32.0,,0.0,16.2,6.1,329.0,0,0,0,1,0,0,0,0
2025,2025-04-06 23:00:00,0.604,8.5,13.5,17.5,51.5,17.0,,734.0,0.0,34.0,,0.0,15.0,6.9,314.0,0,0,0,1,0,0,0,0
2025,2025-04-07 00:00:00,0.583,8.4,11.6,15.6,53.2,16.0,,734.0,0.0,35.0,2.9,,14.2,9.4,322.0,0,0,0,1,0,0,0,0
2025,2025-04-07 01:00:00,0.559,8.4,9.2,13.1,56.1,15.0,,734.0,0.0,36.0,2.7,,13.9,12.1,332.0,0,0,0,1,0,0,0,0
2025,2025-04-07 02:00:00,0.558,8.2,9.8,13.5,53.2,17.0,,734.0,0.0,38.0,2.8,,13.0,9.6,326.0,0,0,0,1,0,0,0,0
2025,2025-04-07 03:00:00,0.541,8.5,10.1,14.1,51.0,14.0,,734.0,0.0,41.0,2.8,,11.9,7.6,329.0,0,0,0,1,0,0,0,0
2025,2025-04-07 04:00:00,0.547,8.5,11.5,15.5,47.9,11.0,,734.0,0.0,45.0,2.8,,11.0,5.8,325.0,0,0,0,1,0,0,0,0
2025,2025-04-07 05:00:00,0.589,8.4,17.0,20.9,40.2,11.0,,734.0,0.0,47.0,3.7,,10.4,6.0,311.0,0,0,0,1,0,0,0,0
2025,2025-04-07 06:00:00,0.586,8.3,16.6,20.5,38.3,17.0,,734.0,0.0,49.0,3.5,,10.2,4.6,292.0,0,0,0,0,1,0,0,0
2025,2025-04-07 07:00:00,0.68,11.4,29.8,36.6,22.3,23.0,,734.0,0.0,52.0,3.3,,9.5,2.3,297.0,0,0,0,1,0,0,0,0
2025,2025-04-07 08:00:00,0.761,18.7,31.7,45.9,26.9,31.0,,735.0,0.0,40.0,6.7,,13.1,5.5,305.0,0,0,0,1,0,0,0,0
2025,2025-04-07 09:00:00,0.601,10.8,15.4,21.8,51.0,48.0,,735.0,0.0,32.0,4.3,,16.2,8.3,302.0,0,0,0,1,0,0,0,0
2025,2025-04-07 10:00:00,0.556,9.0,10.3,14.8,63.2,34.0,,735.0,0.0,27.0,3.0,,18.1,7.3,325.0,0,0,0,1,0,0,0,0
2025,2025-04-07 11:00:00,0.546,8.8,9.7,14.0,65.3,27.0,,735.0,0.0,25.0,2.9,,19.6,4.8,352.0,0,1,0,0,0,0,0,0
2025,2025-04-07 12:00:00,0.535,8.6,8.9,13.1,64.8,22.0,,734.0,0.0,23.0,2.9,,21.1,7.5,320.0,0,0,0,1,0,0,0,0
2025,2025-04-07 13:00:00,0.544,8.8,8.9,13.2,65.9,17.0,,733.0,0.0,21.0,2.9,,22.8,7.3,305.0,0,0,0,1,0,0,0,0
2025,2025-04-07 14:00:00,0.555,9.0,9.5,14.0,64.2,23.0,,732.0,0.0,18.0,2.8,,24.1,9.5,337.0,0,0,0,1,0,0,0,0
2025,2025-04-07 15:00:00,0.545,9.1,9.2,13.8,64.8,34.0,,731.0,0.0,15.0,2.8,,25.1,9.0,355.0,0,1,0,0,0,0,0,0
2025,2025-04-07 16:00:00,0.553,9.0,9.2,13.7,66.5,24.0,,731.0,0.0,12.0,2.7,,25.7,8.3,7.0,0,1,0,0,0,0,0,0
2025,2025-04-07 17:00:00,0.566,9.3,10.4,15.2,66.7,16.0,,730.0,0.0,12.0,2.8,,25.8,8.1,32.0,0,0,1,0,0,0,0,0
2025,2025-04-07 18:00:00,0.571,9.1,11.3,16.0,65.7,18.0,,731.0,0.0,12.0,2.6,,25.6,7.7,351.0,0,1,0,0,0,0,0,0
2025,2025-04-07 19:00:00,0.537,8.5,9.4,13.4,67.3,17.0,,731.0,0.0,17.0,2.8,,23.6,6.8,109.0,1,0,0,0,0,0,0,0
2025,2025-04-07 20:00:00,0.552,8.4,12.1,16.1,59.1,24.0,,732.0,0.0,23.0,2.6,,20.5,5.1,137.0,0,0,0,0,0,0,1,0
2025,2025-04-07 21:00:00,0.551,8.4,12.6,16.5,50.6,51.0,,733.0,0.0,27.0,2.7,,18.3,1.8,223.0,0,0,0,0,0,0,0,1
2025,2025-04-07 22:00:00,0.639,8.2,14.1,17.8,47.9,54.0,,734.0,0.0,30.0,3.0,,16.4,2.3,191.0,0,0,0,0,0,1,0,0
2025,2025-04-07 23:00:00,0.666,8.2,14.6,18.3,46.8,36.0,,734.0,0.0,32.0,3.4,,15.4,1.2,171.0,0,0,0,0,0,1,0,0
2025,2025-04-08 00:00:00,0.68,18.0,22.7,36.2,38.4,35.0,,734.0,0.0,33.0,,0.0,14.8,1.4,117.0,0,0,0,0,0,0,1,0
2025,2025-04-08 01:00:00,0.705,18.5,38.0,51.9,12.0,57.0,,734.0,0.0,38.0,,0.0,13.3,1.1,93.0,1,0,0,0,0,0,0,0
2025,2025-04-08 02:00:00,0.67,11.0,29.6,36.1,11.6,88.0,,734.0,0.0,48.0,,0.0,11.2,1.2,297.0,0,0,0,1,0,0,0,0
2025,2025-04-08 03:00:00,0.683,15.6,28.4,39.5,12.0,68.0,,734.0,0.0,54.0,,0.0,9.7,1.9,289.0,0,0,0,0,1,0,0,0
2025,2025-04-08 04:00:00,0.684,11.7,28.9,36.0,13.9,51.0,,734.0,0.0,52.0,,0.0,9.2,3.1,280.0,0,0,0,0,1,0,0,0
2025,2025-04-08 05:00:00,0.74,17.9,34.0,47.4,11.8,49.0,,734.0,0.0,52.0,,0.0,9.5,1.8,313.0,0,0,0,1,0,0,0,0
2025,2025-04-08 06:00:00,0.702,41.2,33.7,70.1,11.4,49.0,,734.0,0.0,55.0,,0.0,8.5,1.6,282.0,0,0,0,0,1,0,0,0
2025,2025-04-08 07:00:00,0.778,57.2,34.9,87.1,11.7,62.0,,734.0,0.0,55.0,,0.016,8.6,2.3,291.0,0,0,0,0,1,0,0,0
2025,2025-04-08 08:00:00,0.877,44.4,35.3,74.9,16.4,76.0,,735.0,0.0,40.0,,0.168,13.2,3.1,308.0,0,0,0,1,0,0,0,0
2025,2025-04-08 09:00:00,0.823,24.1,32.0,51.6,29.5,92.0,,735.0,0.0,28.0,,0.377,18.9,3.7,300.0,0,0,0,1,0,0,0,0
2025,2025-04-08 10:00:00,0.749,15.7,26.2,37.5,46.9,89.0,,735.0,0.0,21.0,,0.581,22.5,3.8,309.0,0,0,0,1,0,0,0,0
2025,2025-04-08 11:00:00,,,,,,,,,,,,0.0,,,,0,0,0,0,0,0,0,0
2025,2025-04-08 12:00:00,0.596,9.4,13.4,18.3,70.7,37.0,,734.0,0.0,14.0,,0.861,26.2,4.7,135.0,0,0,0,0,0,0,1,0
2025,2025-04-08 13:00:00,0.592,8.7,11.7,15.9,75.0,26.0,,734.0,0.0,11.0,,0.904,27.5,5.0,62.0,0,0,1,0,0,0,0,0
2025,2025-04-08 14:00:00,0.59,8.6,10.9,15.1,78.7,33.0,,733.0,0.0,9.0,,0.898,28.5,5.9,320.0,0,0,0,1,0,0,0,0
2025,2025-04-08 15:00:00,0.578,8.7,10.6,14.9,84.5,31.0,,732.0,0.0,8.0,,0.826,28.8,7.8,121.0,0,0,0,0,0,0,1,0
2025,2025-04-08 16:00:00,0.547,8.8,11.6,15.8,87.6,34.0,,731.0,0.0,8.0,,0.691,28.7,8.7,89.0,1,0,0,0,0,0,0,0
2025,2025-04-08 17:00:00,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
2025,2025-04-08 18:00:00,0.561,8.4,10.4,14.3,86.2,35.0,,731.0,0.0,9.0,,0.287,28.6,8.0,113.0,0,0,0,0,0,0,1,0
2025,2025-04-08 19:00:00,0.576,8.3,13.2,17.1,74.8,35.0,,732.0,0.0,12.0,,0.075,26.8,10.6,117.0,0,0,0,0,0,0,1,0
2025,2025-04-08 20:00:00,0.606,8.3,20.6,24.4,58.1,50.0,,732.0,0.0,17.0,,0.0,23.6,6.8,123.0,0,0,0,0,0,0,1,0
2025,2025-04-08 21:00:00,0.613,7.9,22.3,25.7,51.2,57.0,,733.0,0.0,21.0,,0.0,21.4,4.8,127.0,0,0,0,0,0,0,1,0
2025,2025-04-08 22:00:00,0.585,7.9,20.1,23.5,47.5,61.0,,733.0,0.0,24.0,,0.0,19.0,3.0,129.0,0,0,0,0,0,0,1,0
2025,2025-04-08 23:00:00,0.523,,14.4,17.8,56.4,52.0,,734.0,0.0,34.0,,0.0,18.5,7.8,116.0,0,0,0,0,0,0,1,0
2025,2025-04-09 00:00:00,0.522,8.0,17.1,20.7,53.1,36.0,,734.0,0.0,41.0,,0.0,17.9,6.9,101.0,1,0,0,0,0,0,0,0
2025,2025-04-09 01:00:00,0.53,8.0,19.0,22.5,49.7,30.0,,734.0,0.0,44.0,,0.0,16.7,6.6,105.0,1,0,0,0,0,0,0,0
2025,2025-04-09 02:00:00,0.516,8.2,14.0,17.7,54.4,30.0,,733.0,0.0,46.0,,0.0,15.9,5.3,115.0,0,0,0,0,0,0,1,0
2025,2025-04-09 03:00:00,0.512,8.1,10.1,13.7,53.1,34.0,,733.0,0.0,52.0,,0.0,14.2,2.0,154.0,0,0,0,0,0,0,1,0
2025,2025-04-09 04:00:00,0.52,8.1,10.5,14.0,41.9,23.0,,733.0,0.0,60.0,,0.0,12.4,1.0,279.0,0,0,0,0,1,0,0,0
2025,2025-04-09 05:00:00,0.52,7.9,11.3,14.7,32.3,18.0,,734.0,0.0,67.0,,0.0,11.1,1.0,294.0,0,0,0,1,0,0,0,0
2025,2025-04-09 06:00:00,0.546,8.1,17.4,21.0,21.1,17.0,,734.0,0.0,70.0,,0.0,10.3,1.3,304.0,0,0,0,1,0,0,0,0
2025,2025-04-09 07:00:00,0.746,41.7,30.8,67.8,12.7,26.0,,734.0,0.0,69.0,,0.016,9.6,1.7,282.0,0,0,0,0,1,0,0,0
2025,2025-04-09 08:00:00,0.915,60.3,35.5,91.0,20.2,61.0,,734.0,0.0,55.0,,0.167,14.3,1.9,315.0,0,0,0,1,0,0,0,0
2025,2025-04-09 09:00:00,0.564,9.1,13.1,17.7,58.3,104.0,,734.0,0.0,42.0,,0.384,18.4,3.1,84.0,1,0,0,0,0,0,0,0
2025,2025-04-09 10:00:00,0.543,8.8,11.1,15.5,63.0,37.0,,735.0,0.0,36.0,,0.586,20.7,4.0,88.0,1,0,0,0,0,0,0,0
2025,2025-04-09 11:00:00,0.556,9.1,12.0,16.6,66.6,36.0,,734.0,0.0,31.0,,0.75,23.1,4.2,134.0,0,0,0,0,0,0,1,0
2025,2025-04-09 12:00:00,0.566,10.1,14.9,20.5,68.5,40.0,,734.0,0.0,25.0,,0.858,25.5,5.3,102.0,1,0,0,0,0,0,0,0
2025,2025-04-09 13:00:00,0.56,9.2,12.3,17.1,79.7,42.0,,733.0,0.0,20.0,,0.906,28.3,5.8,126.0,0,0,0,0,0,0,1,0
2025,2025-04-09 14:00:00,0.598,8.6,13.5,17.6,102.9,54.0,,732.0,0.0,17.0,,0.894,30.0,7.6,100.0,1,0,0,0,0,0,0,0
2025,2025-04-09 15:00:00,0.579,8.7,10.7,14.9,82.0,85.0,,731.0,0.0,11.0,,0.831,31.1,8.4,94.0,1,0,0,0,0,0,0,0
2025,2025-04-09 16:00:00,0.579,8.7,9.6,13.8,81.0,43.0,,731.0,0.0,9.0,,0.689,32.3,6.4,95.0,1,0,0,0,0,0,0,0
2025,2025-04-09 17:00:00,0.571,9.9,10.9,16.2,80.7,30.0,,731.0,0.0,10.0,,0.495,32.3,6.4,82.0,1,0,0,0,0,0,0,0
2025,2025-04-09 18:00:00,0.571,8.6,11.0,15.0,78.3,33.0,,731.0,0.0,12.0,,0.28,31.7,9.4,111.0,1,0,0,0,0,0,0,0
2025,2025-04-09 19:00:00,0.599,8.5,14.5,18.5,69.2,44.0,,731.0,0.0,15.0,,0.07,30.0,8.5,119.0,0,0,0,0,0,0,1,0
2025,2025-04-09 20:00:00,0.664,8.1,27.4,31.0,50.1,53.0,,731.0,0.0,18.0,,0.0,27.0,5.6,105.0,1,0,0,0,0,0,0,0
2025,2025-04-09 21:00:00,0.622,8.0,19.4,23.0,48.2,71.0,,732.0,0.0,22.0,,0.0,24.0,1.6,127.0,0,0,0,0,0,0,1,0
2025,2025-04-09 22:00:00,0.577,7.8,15.1,18.5,48.8,97.0,,733.0,0.0,34.0,,0.0,22.1,6.9,136.0,0,0,0,0,0,0,1,0
2025,2025-04-09 23:00:00,0.616,8.0,14.8,18.2,46.3,99.0,,733.0,0.0,43.0,,0.0,20.3,1.9,128.0,0,0,0,0,0,0,1,0
2025,2025-04-10 00:00:00,0.597,8.1,17.5,21.0,32.6,41.0,,,0.0,0.0,2.9,0.0,,,,0,0,0,0,0,0,0,0
2025,2025-04-10 01:00:00,0.595,7.9,27.0,30.4,28.6,51.0,,733.0,0.0,63.0,3.0,,18.2,2.0,104.0,1,0,0,0,0,0,0,0
2025,2025-04-10 02:00:00,0.567,7.9,17.7,21.1,28.7,50.0,,733.0,0.0,69.0,2.8,,16.4,1.1,281.0,0,0,0,0,1,0,0,0
2025,2025-04-10 03:00:00,0.591,8.2,19.6,23.3,23.1,43.0,,732.0,0.0,74.0,2.8,,14.5,1.9,290.0,0,0,0,0,1,0,0,0
2025,2025-04-10 04:00:00,0.664,11.4,31.1,38.0,12.7,33.0,,732.0,0.0,76.0,2.9,,13.8,1.5,283.0,0,0,0,0,1,0,0,0
2025,2025-04-10 05:00:00,0.7,16.9,31.5,43.9,12.7,33.0,,732.0,0.0,76.0,3.1,,14.3,1.9,316.0,0,0,0,1,0,0,0,0
2025,2025-04-10 06:00:00,0.725,42.1,33.8,71.1,11.3,40.0,,732.0,0.0,79.0,3.6,,13.3,1.0,310.0,0,0,0,1,0,0,0,0
2025,2025-04-10 07:00:00,0.77,38.5,33.4,67.1,11.7,49.0,,732.0,0.0,79.0,3.8,,13.3,1.0,310.0,0,0,0,1,0,0,0,0
2025,2025-04-10 08:00:00,0.848,26.4,32.2,54.0,18.0,75.0,,733.0,0.0,59.0,8.4,,17.3,6.2,300.0,0,0,0,1,0,0,0,0
2025,2025-04-10 09:00:00,0.715,16.2,25.3,37.1,33.8,110.0,,733.0,0.0,44.0,20.0,,22.6,6.9,305.0,0,0,0,1,0,0,0,0
2025,2025-04-10 10:00:00,0.709,12.4,21.9,29.9,50.1,96.0,,733.0,0.0,30.0,15.9,,27.8,3.4,312.0,0,0,0,1,0,0,0,0
2025,2025-04-10 11:00:00,0.68,9.8,17.6,22.9,71.6,94.0,,733.0,0.0,20.0,8.3,,31.3,2.4,237.0,0,0,0,0,0,0,0,1
2025,2025-04-10 12:00:00,0.635,8.3,12.5,16.3,85.3,78.0,,733.0,0.0,15.0,4.9,,32.5,7.7,114.0,0,0,0,0,0,0,1,0
2025,2025-04-10 13:00:00,0.584,8.1,8.7,12.2,80.8,55.0,,733.0,0.0,11.0,3.5,0.906,33.8,12.1,123.0,0,0,0,0,0,0,1,0
2025,2025-04-10 14:00:00,0.573,8.2,8.5,12.2,77.4,34.0,,732.0,0.0,14.0,4.7,0.881,34.3,12.7,118.0,0,0,0,0,0,0,1,0
2025,2025-04-10 15:00:00,0.573,8.4,8.7,12.7,76.3,36.0,,732.0,0.0,10.0,,0.814,34.9,14.5,110.0,1,0,0,0,0,0,0,0
2025,2025-04-10 16:00:00,0.556,8.3,8.9,12.6,75.2,33.0,,731.0,0.0,10.0,,0.678,35.0,14.0,113.0,0,0,0,0,0,0,1,0
2025,2025-04-10 17:00:00,0.564,8.5,9.7,13.7,73.1,26.0,,731.0,0.0,10.0,,0.498,34.8,13.9,107.0,1,0,0,0,0,0,0,0
2025,2025-04-10 18:00:00,0.568,8.2,8.8,12.4,72.5,27.0,,731.0,0.0,10.0,,0.283,34.0,12.8,119.0,0,0,0,0,0,0,1,0
2025,2025-04-10 19:00:00,0.562,7.9,9.8,13.2,68.8,31.0,,731.0,0.0,15.0,,0.072,32.1,10.5,122.0,0,0,0,0,0,0,1,0
